actor_id,type,body
22429695,PullRequestReviewCommentEvent,You've turned off auto-merge. This means there will be no automatic merging of PRs and someone has to manually merge them.
22429695,PullRequestReviewCommentEvent,The 'automergeType' field has been removed. This may cause previously automated merges to now require manual intervention.
22429695,PullRequestReviewCommentEvent,"The 'enabledManagers' field has been removed, check if any manager-specific settings applied to 'npm' still work or need to be reintroduced."
22429695,PullRequestReviewCommentEvent,"Removing 'rangeStrategy' field would change how your dependencies are updated, ensure that dependencies are managed appropriately in the new methodology."
22429695,PullRequestReviewCommentEvent,The 'automerge' option has been removed. This means that PRs will no longer automatically merge when they pass the checks. This will lead to more manual steps being included in the development process.
22429695,PullRequestReviewCommentEvent,"The 'automergeType' setting has been removed. By removing this option, you might be introducing a blockade to an otherwise automated process if that was the original intention."
22429695,PullRequestReviewCommentEvent,'enabledManagers' has been removed. This could affect the management platforms that were previously specified.
22429695,PullRequestReviewCommentEvent,"Consider checking if all your npm packages are compatible with pnpm. While pnpm is generally better in terms of performance and disk space, there might be some npm specific packages which could have issues with pnpm."
22429695,PullRequestReviewCommentEvent,"Consider clarifying the task name to specify that both testing and installation happens here, not just testing. A name like 'Install and Run Tests' would be more appropriate."
22429695,PullRequestReviewCommentEvent,"Adding testing in the pipeline is a great step towards ensuring code quality. However, keep in mind the time it could add to your CI process especially if tests are extensive or time consuming. Plan your pipeline accordingly."
22429695,PullRequestReviewCommentEvent,I see that you've moved to use 'corepack enable pnpm'. Corepack is a dependency-free tool which is a good way to use package managers like Yarn and pnpm in a reliable way across various projects.
22429695,PullRequestReviewCommentEvent,"By using pnpm over npm, you're trying to achieve faster, and more efficient package management. Make sure that all your packages and their peer dependencies are compatible with pnpm as it is stricter about dependencies than npm or yarn."
22429695,PullRequestReviewCommentEvent,"The `pnpm install` command is used to install the dependencies of the project, replacing the previous `npm install`. pnpm is efficient in terms of storage and installation speed. Additionally, it maintains a strict node_modules structure that can help solve many issues arising from unintended side effects of package installation. Ensure that all contributors are aware of this change and have pnpm installed on their local systems."
22429695,PullRequestReviewCommentEvent,"The `workflow_dispatch` option has been introduced as an event trigger. With this, one can manually trigger the workflow process at any time from GitHub's UI. It will provide greater control over the workflow, especially during critical times when immediate execution might be required. Please make sure all collaborators are aware of this change."
22429695,PullRequestReviewCommentEvent,"The new Node.js version doesn't have prefix 'v'. Even though nvm may still handle this properly, for consistency and to avoid potential issues, it's always good to include 'v' prefix as used in official Node.js versioning."
22429695,PullRequestReviewCommentEvent,Ensure that the team members are aware of this version change. This would help avoid development environment inconsistencies. A notable form of communication could be via a README update or a dedicated communication channel.
22429695,PullRequestReviewCommentEvent,The old Node.js version was v20.5.1.
22429695,PullRequestReviewCommentEvent,"The SHA256 digest for the Docker image ensures that the same exact image is always used for each build, which enhances reproducibility. This is a good practice."
22429695,PullRequestReviewCommentEvent,The comment regarding the location of the nginx file should be updated to reflect the new version. This comment might wrongly guide anyone looking for the 1.25.4 version at the address that hosts the 1.9.8 version.
22429695,PullRequestReviewCommentEvent,"While it's appropriate to exclude certain packages, make sure that excluding 'nginx' does not impact other parts of the project that might rely on it."
22429695,PullRequestReviewCommentEvent,Automatically merging 'minor' updates might still introduce breaking changes. It is recommended to perform manual review and testing for these as well.
22429695,PullRequestReviewCommentEvent,Excluding the package 'nginx' might result in missed updates which can lead to security vulnerabilities or breaking changes in this package. Make sure this exclusion is necessary and properly evaluated.
22429695,PullRequestReviewCommentEvent,"MatchCurrentVersion uses a string, which might lead to unforeseen errors. Consider changing it to a semantic versioning range using the semver node model."
22429695,PullRequestReviewCommentEvent,"Adding 'minor' and 'patch' to matchUpdateTypes is generally a good practice. However, make sure you have enough test coverage to avoid potential issues with these updates."
22429695,PullRequestReviewCommentEvent,"Automerge has been set to true without any restrictions or control measures, this can potentially lead to instability in case the upgrades introduce bugs or incompatibilities. It could be worth considering some limitations or additional safety measures here."
22429695,PullRequestReviewCommentEvent,The 'matchCurrentVersion' command is used here with '> = 1.0.0'. Please ensure this policy fits with the project needs. Minor and Patch versions below 1.0.0 will not be automerged.
22429695,PullRequestReviewCommentEvent,"Only 'minor' and 'patch' updates are set for automerge. If it falls within the project's specification, that's ok. But, remember that if there's a major update that doesn't break anything, you'll have to handle that manually."
22429695,PullRequestReviewCommentEvent,Remove the trailing comma at the end of this line. Trailing commas in an array or object can cause issues in some browsers or configurations and can lead to unpredictable results. Keeping it clean and consistent by avoiding this extra comma will help maintain the readability and overall quality of your code.
22429695,PullRequestReviewCommentEvent,"It's good practice to define the 'matchCurrentVersion' or 'allowedVersions' property for the package rule. This ensures that the defined rule is only enforced when the package version matches the specified criteria. Otherwise, the rule might unintentionally affect irrelevant package versions. A good example of this would be: 'matchCurrentVersion': '<1.0.0'."
22429695,PullRequestReviewCommentEvent,"There is a trailing comma after the last item in the 'packageRules' array. Although it's not a syntax error in JSON, it's generally considered better practice to not leave trailing commas as they can cause problems with older versions of JavaScript and other languages."
22429695,PullRequestReviewCommentEvent,"The inclusion of ':automergeStableNonMajor' is good for automating the merging of updates that are not classified as major ones. However, be aware if you want specific control over the approval and merging of these changes, as they will be automatized."
22429695,PullRequestReviewCommentEvent,"Including specific URLs within the code as comments is not generally good practice. If these references are essential, consider including them in a separate documentation file, or preceding the code with a more detailed explanation."
22429695,PullRequestReviewCommentEvent,The `packageRules` you've added is a good method of excluding packages from being updated by Renovate. This is useful if you have a specific reason to maintain an old version of a package.
22429695,PullRequestReviewCommentEvent,The use of the `:automergeStableNonMajor` extension is a good practice as it speeds up the integration of updates that do not introduce breaking changes.
22429695,PullRequestReviewCommentEvent,Consider organizing `excludePackageNames` as one per line to enhance readability and ease any future addition or removal of packages.
22429695,PullRequestReviewCommentEvent,"The comment specifically excludes a package 'nginx' on the basis of its support for SSL 3. However, the package's future updates might eventually add support for TLS. Consider creating a more flexible solution to dynamically check package versions and their capabilities."
22429695,PullRequestReviewCommentEvent,"The provided link in the comment for 'nginx' exclusion seems to be an archived link, which indicates that the referenced material may no longer be current or applicable. Is there an up-to-date reference, including official documentation, that can be used here?"
22429695,PullRequestReviewCommentEvent,Your exclusion rule includes only a single package 'nginx'. What if you need to exclude more packages in the future? It may be more maintainable to store the package names in a separate file (like '.npmignore') depending on your application's complexity.
22429695,PullRequestReviewCommentEvent,Consider storing the nginx:1.9.8 image in a private and secure docker repository instead of relying on a third-party site like archive.org. This ensures that the image is always available and accessible.
22429695,PullRequestReviewCommentEvent,"It’s okay to prevent direct updates from some packages like is being done here with nginx:1.9.8. However, as noted above, a more flexible way would be to pin versions instead of direct exclusion."
22429695,PullRequestReviewCommentEvent,"In the case of Windows XP, it's important to note that, while support for legacy systems is necessary, continuing reliance on deprecated systems can pose security risks. Therefore steps should be taken to gradually move away from such deprecated systems."
22429695,PullRequestReviewCommentEvent,"Consider using 'packagePatterns' instead of 'excludePackageNames', as you can use regex to match a range of packages instead of one specific package."
22429695,PullRequestReviewCommentEvent,"It is mentioned that 'Windows XP is required support since the legacy client cannot be upgraded or modified'. You should be aware that Microsoft stopped supporting Windows XP in April 2014, which means it's not receiving updates to counter security vulnerabilities. By supporting an operating system that is not supported, the software might be exposed to potential security risks."
22429695,PullRequestReviewCommentEvent,"The mention of the image being archived at https://archive.org/details/nginx_1.9.8.tar seems like unnecessary information, since it has no bearing on this rule or on our usage. I suggest this detail be removed for clarity."
22429695,PullRequestReviewCommentEvent,"This line of comment tells us about the need for supporting Windows XP but does not explain why the link to the nginx package is significant for this, adding a bit more context could be useful to understand the situation fully."
22429695,PullRequestReviewCommentEvent,Be aware future changes or updates to 'nginx' Docker image might be missed due to the exclude package rule applied here. Always revisit such exclusion rules on regular basis to ensure they are still aligned with your requirements.
22429695,PullRequestReviewCommentEvent,The nginx base image was changed from version 1.9.8 to 1.25.4. Please provide more context for this change. Ensure there are no breaking changes between these two versions that might affect our application.
22429695,PullRequestReviewCommentEvent,Updated 'prettier' dependency in package.json from version 3.2.4 to 3.2.5. Please ensure the new version is compatible with your existing codebase.
22429695,PullRequestReviewCommentEvent,"The resolution section of pnpm-lock.yaml is updated with the sha512 for Prettier 3.2.5, which confirms the correct version of the package is being used."
22429695,PullRequestReviewCommentEvent,The update of the 'prettier' version to 3.2.5 in the pnpm-lock.yaml file will ensure the correct version is installed when setting up the project.
22429695,PullRequestReviewCommentEvent,The version of the 'prettier' package has been upgraded from '3.2.4' to '3.2.5'. Always perform an impact analysis or testing to confirm that the newer version doesn't break the existing functionality.
22429695,PullRequestReviewCommentEvent,The change in dependency 'prettier' version for the 'eslint-plugin-prettier' package is as expected.
22429695,PullRequestReviewCommentEvent,The hash in the 'resolution' key for 'prettier' has been changed. This is expected as the version of the 'prettier' package has been updated.
22429695,PullRequestReviewCommentEvent,The 'prettier' version in the pnpm-lock.yaml file has been updated as well. This is good as it helps to align your lock file with the package.json file.
22429695,PullRequestReviewCommentEvent,It's a good practice to always have updated dependencies in your dev environments.
22429695,PullRequestReviewCommentEvent,The updated version of 'prettier' has a new integrity SHA. This ensures the integrity of the new version.
22429695,PullRequestReviewCommentEvent,"'/prettier@3.2.5' has a different integrity when compared to '/prettier@3.2.4', ensure a valid integrity SHA is being used."
36490558,PullRequestReviewCommentEvent,Hello @asmeurer I'm the bot in charge of auto ticking CF feedstocks! Nice to meet you!
16837285,PullRequestReviewCommentEvent,Lint issue: More than one statement on a single line
16837285,PullRequestReviewCommentEvent,Lint issue: Statement seems to have no effect
16837285,PullRequestReviewCommentEvent,"Lint issue: Exactly one space required after comma
```
    if hasattr(magic,'from_buffer'):
                    ^
```
"
33906690,PullRequestReviewCommentEvent,Cannot parse file: error converting YAML to JSON: yaml: line 14: did not find expected key.
20407524,PullRequestReviewCommentEvent,Cannot parse file: error converting YAML to JSON: yaml: line 3: did not find expected <document start>.
20407524,PullRequestReviewCommentEvent,Golint comments: exported method TideQuery.ForRepo should have comment or be unexported. [More info](https://golang.org/wiki/CodeReviewComments#doc-comments). <!-- golint -->
20407524,PullRequestReviewCommentEvent,Golint errors: error strings should not be capitalized or end with punctuation or a newline. [More info](https://golang.org/wiki/CodeReviewComments#error-strings). <!-- golint -->
20407524,PullRequestReviewCommentEvent,Golint naming: receiver name c1 should be consistent with previous receiver name c for orgRepoConfig. [More info](https://golang.org/wiki/CodeReviewComments#receiver-names). <!-- golint -->
20407524,PullRequestReviewCommentEvent,Cannot parse file: error converting YAML to JSON: yaml: line 7: could not find expected ':'.
20407524,PullRequestReviewCommentEvent,"Golint comments: comment on exported method Controller.ReportTemplateForRepo should be of the form ""ReportTemplateForRepo ..."". [More info](https://golang.org/wiki/CodeReviewComments#doc-comments). <!-- golint -->"
20407524,PullRequestReviewCommentEvent,Cannot parse file: error unmarshaling JSON: while decoding JSON: json: cannot unmarshal string into Go value of type repoowners.FullConfig.
20407524,PullRequestReviewCommentEvent,"Golint comments: should have a package comment, unless it's in another file for this package. [More info](https://golang.org/wiki/CodeReviewComments#package-comments). <!-- golint -->"
20407524,PullRequestReviewCommentEvent,exported type DraftReviewComment should have comment or be unexported
20407524,PullRequestReviewCommentEvent,exported const Approve should have comment (or a comment on this block) or be unexported
20407524,PullRequestReviewCommentEvent,"exported func NewGKE returns unexported type *main.gkeDeployer, which can be annoying to use"
20407524,PullRequestReviewCommentEvent,"should have a package comment, unless it's in another file for this package"
20407524,PullRequestReviewCommentEvent,error strings should not be capitalized or end with punctuation or a newline
20407524,PullRequestReviewCommentEvent,"if block ends with a return statement, so drop this else and outdent its block (move short variable declaration to its own line if necessary)"
20407524,PullRequestReviewCommentEvent,should omit type string from declaration of var pushStr; it will be inferred from the right-hand side
77466803,PullRequestReviewCommentEvent,Not required: https://github.com/jtojnar/nixpkgs-hammering/blob/master/explanations/unnecessary-parallel-building.md
40893967,PullRequestReviewCommentEvent,Cannot parse file: error converting YAML to JSON: yaml: line 33: did not find expected alphabetic or numeric character.
40893967,PullRequestReviewCommentEvent,Cannot parse file: error unmarshaling JSON: while decoding JSON: json: cannot unmarshal string into Go value of type repoowners.FullConfig.
23042052,PullRequestReviewCommentEvent,"If the class is on the default export then you can write `import TransitionGroup from ""...""`"
23042052,PullRequestReviewCommentEvent,Correct; this section controls the initial list of input files and we will never consider them for any other behavior.
7806257,PullRequestReviewCommentEvent,I think this requires a `N_` translation because of the scope of the code.  @mzazrivec ?
7806257,PullRequestReviewCommentEvent,Prefer raising `NotImplementedError` exception (as opposed to RuntimeError) when the code must be implemented by a subclass.
7806257,PullRequestReviewCommentEvent,"Yes, please :smile:"
7806257,PullRequestReviewCommentEvent,needs to cgi escape user/pass
47586280,PullRequestReviewCommentEvent,Golint comments: exported type Options should have comment or be unexported. [More info](https://golang.org/wiki/CodeReviewComments#doc-comments). <!-- golint -->
76512065,PullRequestReviewCommentEvent,test
48982446,PullRequestReviewCommentEvent,"For `GracefulShutdown `, `Info` is enough here"
48982446,PullRequestReviewCommentEvent,ditto
48982446,PullRequestReviewCommentEvent,"@edisonxiang , Can you please push the deployment scenario's i have added in design doc. Each deployment scenario explained with edge node simulations."
74758351,PullRequestReviewCommentEvent,"Agreed, ""Unable to locate the game PGN"" might be a better alert message.
Thank you 👍 🎉 "
86326137,PullRequestReviewCommentEvent,Sounds good!
40373180,PullRequestReviewCommentEvent,"Component | Baseline Size | PR Size | Size Change | Bundle Size | Tolerance Level 
 ------------ | ------------- | --------- | --------- | --------- | --------
"
40373180,PullRequestReviewCommentEvent,Nice change
40373180,PullRequestReviewCommentEvent,"First Header | Second Header
------------ | -------------
Content from cell 1 | Content from cell 2
Content in the first column | Content in the second column"
46524234,PullRequestReviewCommentEvent,"whitespace:end of line
"
46524234,PullRequestReviewCommentEvent,"shellcheck:1: note: Not following: _mvn_unit_report.sh: openBinaryFile: does not exist (No such file or directory) [SC1091]
"
46524234,PullRequestReviewCommentEvent,"whitespace:tabs in line
"
46524234,PullRequestReviewCommentEvent,"shellcheck:38: note: Double quote to prevent globbing and word splitting. [SC2086]
"
46524234,PullRequestReviewCommentEvent,"shellcheck:9: note: Check exit code directly with e.g. 'if mycmd;', not indirectly with $?. [SC2181]
"
46524234,PullRequestReviewCommentEvent,"shellcheck:44: note: Use grep -q instead of comparing output with [ -n .. ]. [SC2143]
"
46524234,PullRequestReviewCommentEvent,"jshint:24:W116:Expected '===' and instead saw '=='.
jshint:40:W117:'_yarnUiUtilsDateUtils' is not defined.
jshint:85:W067:Bad invocation.
"
46524234,PullRequestReviewCommentEvent,"jshint:34:W033:Missing semicolon.
"
46524234,PullRequestReviewCommentEvent,"jshint:21:W030:Expected an assignment or function call and instead saw an expression.
jshint:22:W033:Missing semicolon.
"
34349395,PullRequestReviewCommentEvent,?
47433925,PullRequestReviewCommentEvent,(style)  do not add new typedefs
47433925,PullRequestReviewCommentEvent,"```suggestion
						     jobject clientObj, jlong objPtr,
```"
47433925,PullRequestReviewCommentEvent,(style)  Macros with complex values should be enclosed in parentheses
47433925,PullRequestReviewCommentEvent,(style)  trailing whitespace
47433925,PullRequestReviewCommentEvent,(style)  line over 100 characters
47433925,PullRequestReviewCommentEvent,"(style)  please, no space before tabs"
47433925,PullRequestReviewCommentEvent,"```suggestion
	int			idx = 0;
```"
47433925,PullRequestReviewCommentEvent,(style)  adding a line without newline at end of file
47433925,PullRequestReviewCommentEvent,"```suggestion
			""oid ""DF_UOID"" dkey ""DF_KEY""\n"",
```"
47433925,PullRequestReviewCommentEvent,"```suggestion
	D_DEBUG(DB_IO, ""object shard open %d"", (int)shard_auxi->shard);
```"
47433925,PullRequestReviewCommentEvent,(style)  do not use C99 // comments
47433925,PullRequestReviewCommentEvent,"(pylint-syntax-error) unmatched ']' (<unknown>, line 211)"
47433925,PullRequestReviewCommentEvent,(pylint-no-member) Instance of 'TestPool' has no 'hostlist_client' member
47433925,PullRequestReviewCommentEvent,(pylint-attribute-defined-outside-init) Attribute 'threshold_percent' defined outside __init__
47433925,PullRequestReviewCommentEvent,(style)  DOS line endings
47433925,PullRequestReviewCommentEvent,(pylint-super-with-arguments) Consider using Python 3 style super() without arguments
47433925,PullRequestReviewCommentEvent,(pylint-literal-comparison) Comparison to literal
47433925,PullRequestReviewCommentEvent,"(style)  trailing whitespace
(pylint-trailing-whitespace) Trailing whitespace"
47433925,PullRequestReviewCommentEvent,"(lint) Expected 'fi' matching previously mentioned 'if'. [SC1047]
(lint) Unexpected keyword/token. Fix any mentioned problems and try again. [SC1072]"
47433925,PullRequestReviewCommentEvent,"(lint) Couldn't find 'fi' for this 'if'. [SC1046]
(lint) Couldn't parse this if expression. Fix to allow more checks. [SC1073]"
47433925,PullRequestReviewCommentEvent,(lint) The mentioned syntax error was in this while loop. [SC1009]
47433925,PullRequestReviewCommentEvent,(lint) Double quote to prevent globbing and word splitting. [SC2086]
47433925,PullRequestReviewCommentEvent,(style)  code indent should use tabs where possible
47433925,PullRequestReviewCommentEvent,"(style)  suspect code indent for conditional statements (16, 32)"
47433925,PullRequestReviewCommentEvent,(pylint-missing-function-docstring) Missing function or method docstring
47433925,PullRequestReviewCommentEvent,(pylint-trailing-newlines) Trailing newlines
47433925,PullRequestReviewCommentEvent,(pylint-too-many-ancestors) Too many ancestors (8/7)
47433925,PullRequestReviewCommentEvent,(pylint-missing-class-docstring) Missing class docstring
47433925,PullRequestReviewCommentEvent,(pylint-self-assigning-variable) Assigning the same variable 'host' to itself
47433925,PullRequestReviewCommentEvent,(pylint-super-init-not-called) __init__ method from base class 'TelemetryUtils' is not called
47433925,PullRequestReviewCommentEvent,"(pylint-no-value-for-parameter) No value for argument 'dmg' in constructor call
(pylint-no-value-for-parameter) No value for argument 'servers' in constructor call"
541332,PullRequestReviewCommentEvent,"I'm under the impression the defaults affect the filter component as it is displayed elsewhere (eg on artist, artwork, gene pages, etc). I don't want to change the defaults... just the aggregations on `/collect`. Maybe i'm missing something!"
5867665,PullRequestReviewCommentEvent,"I just tried to, but it claims it is all sync'ed. Can't it maybe update already open PRs? Do we have to close this and have it create a new one?"
5867665,PullRequestReviewCommentEvent,"Note that this is merely a copied version from https://github.com/openhab/openhab-core/blob/master/bundles/org.openhab.ui.homebuilder/USAGE.md, so there is no need to complain about it on this PR :-)

So, yes, absolute urls are imho ok (because that page also exists on github elsewhere), but all of them should actually use https and not http. I'll leave a comment on PR in openhab-core..."
46030020,PullRequestReviewCommentEvent,icon found
46030020,PullRequestReviewCommentEvent,ESLint disabled here
46030020,PullRequestReviewCommentEvent,Sentry found
39514782,PullRequestReviewCommentEvent,"![Code Smell](https://sonarsource.github.io/sonar-github/code_smell.png 'Code Smell') Code Smell: Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation. ([squid:S1186](https://sonarcloud.io/organizations/hibernate/rules#rule_key=squid%3AS1186))

[See it in SonarCloud](https://sonarcloud.io/project/issues?id=org.hibernate.search%3Ahibernate-search-parent&pullRequest=1759&issues=AWZdNrnJrFHbA8-ERnyM&open=AWZdNrnJrFHbA8-ERnyM)

[ISSUE_KEY]: AWZdNrnJrFHbA8-ERnyM"
39514782,PullRequestReviewCommentEvent,"![Bug](https://sonarsource.github.io/sonar-github/bug.png 'Bug') Bug: Call ""extendedContextOptional.isPresent()"" before accessing the value. ([squid:S3655](https://sonarcloud.io/organizations/hibernate/rules#rule_key=squid%3AS3655))

[See it in SonarCloud](https://sonarcloud.io/project/issues?id=org.hibernate.search%3Ahibernate-search-parent&pullRequest=1772&issues=AWZ2tyUBksgJibV5BtiD&open=AWZ2tyUBksgJibV5BtiD)

[ISSUE_KEY]: AWZ2tyUBksgJibV5BtiD"
39514782,PullRequestReviewCommentEvent,"![Bug](https://sonarsource.github.io/sonar-github/bug.png 'Bug') Bug: Surround this <li> item tag by a <ul> or <ol> container one. ([Web:ItemTagNotWithinContainerTagCheck](https://sonarcloud.io/organizations/monicahq/rules#rule_key=Web%3AItemTagNotWithinContainerTagCheck))

[See it in SonarCloud](https://sonarcloud.io/project/issues?id=monica&pullRequest=1915&issues=AWZvss0KksgJibV58GEU&open=AWZvss0KksgJibV58GEU)

[ISSUE_KEY]: AWZvss0KksgJibV58GEU"
19239949,PullRequestReviewCommentEvent,Changing this file might cause some start up issues because of a failing checksum validation during liquibase execution.
19239949,PullRequestReviewCommentEvent,addPrimaryKey detected in liquibase changelog 💥. Please create the primary key directly with the create table statement.
28579281,PullRequestReviewCommentEvent,Spurious edit.
31079468,PullRequestReviewCommentEvent,"![INFO](https://sonarsource.github.io/sonar-github/severity-info.png 'Severity: INFO') Complete the task associated to this 'TODO' comment. [![rule](https://sonarsource.github.io/sonar-github/rule.png)](https://sonar.virtocommerce.com:443/coding_rules#rule_key=csharpsquid%3AS1135)
"
31079468,PullRequestReviewCommentEvent,"![CRITICAL](https://sonarsource.github.io/sonar-github/severity-critical.png 'Severity: CRITICAL') Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed. [![rule](https://sonarsource.github.io/sonar-github/rule.png)](https://sonar.virtocommerce.com:443/coding_rules#rule_key=csharpsquid%3AS3776)
"
31079468,PullRequestReviewCommentEvent,"![CRITICAL](https://sonarsource.github.io/sonar-github/severity-critical.png 'Severity: CRITICAL') Add a nested comment explaining why this method is empty, throw a 'NotSupportedException' or complete the implementation. [![rule](https://sonarsource.github.io/sonar-github/rule.png)](https://sonar.virtocommerce.com:443/coding_rules#rule_key=csharpsquid%3AS1186)
"
31079468,PullRequestReviewCommentEvent,"![MAJOR](https://sonarsource.github.io/sonar-github/severity-major.png 'Severity: MAJOR') Constructor has 8 parameters, which is greater than the 7 authorized. [![rule](https://sonarsource.github.io/sonar-github/rule.png)](https://sonar.virtocommerce.com:443/coding_rules#rule_key=csharpsquid%3AS107)
"
31079468,PullRequestReviewCommentEvent,"![CRITICAL](https://sonarsource.github.io/sonar-github/severity-critical.png 'Severity: CRITICAL') Either change the type of 'prop' to 'JToken' or iterate on a generic collection of type 'JProperty'. [![rule](https://sonarsource.github.io/sonar-github/rule.png)](https://sonar.virtocommerce.com:443/coding_rules#rule_key=csharpsquid%3AS3217)
"
31079468,PullRequestReviewCommentEvent,"![MAJOR](https://sonarsource.github.io/sonar-github/severity-major.png 'Severity: MAJOR') Refactor this code so that this expression does not always evaluate to false. [![rule](https://sonarsource.github.io/sonar-github/rule.png)](http://localhost:9000/coding_rules#rule_key=javascript%3AS2589)
"
702790,PullRequestReviewCommentEvent,Fixed.  
702790,PullRequestReviewCommentEvent,"1) The timing won't be accurate enough to matter, but I fixed the logic anyway.
2) Good idea, implemented."
702790,PullRequestReviewCommentEvent,"Indeed, good catch. In my mind I did it but apparently not.
See PR #54116. "
702790,PullRequestReviewCommentEvent,"I,m not sure I understand the nuance... but there you have it."
702790,PullRequestReviewCommentEvent,"On the contrary I think it is the original comment that is wrong. K_msleep() does trigger extra scheduler IPIs in addition to the explicit one here. Furthermore, this test does use this k_busy_wait() all over the place to give other CPUs the time to schedule and execute newly created threads, etc. So if this was a problem the entire test would be broken.
As it is, this IPI test is a bit pointless. We want to help new architecture implementors to do it right i.e. raise an IRQ on all CPUs but the current one and that is not tested anywhere. Given that the modification to the test do  work on all supported architectures already makes me wonder why you appear to be so concerned?"
702790,PullRequestReviewCommentEvent,"Hmmm... this could be confusing indeed. I wish risc-v had an official pseudo-op for that.
What about 'lx' and 'sx' instead since this is 'xlen' based? And  nqualified registers are identified with the letter x. Or any other suggestions?"
702790,PullRequestReviewCommentEvent,I removed it. Initially this was an attempt at using the pmpaddr mnemonic and concatenate the slot number but that never worked.
702790,PullRequestReviewCommentEvent,"As mentioned in the commit log, this is not yet linked into the build. I simply removed it to avoid confusion."
702790,PullRequestReviewCommentEvent,Fair enough. I moved it to the file header and added more documentation there.
702790,PullRequestReviewCommentEvent,No! Why would you do that?
702790,PullRequestReviewCommentEvent,If for whatever reason the provided index is corrupted then this could go very wrong. Since this is security sensitive it's better to be defensive here.
702790,PullRequestReviewCommentEvent,Done.
702790,PullRequestReviewCommentEvent,Fair enough.
702790,PullRequestReviewCommentEvent,No. This is a sequence number. It is always increased or reset.
702790,PullRequestReviewCommentEvent,If you grep it you'll know.  ;-)
702790,PullRequestReviewCommentEvent,I simply got rid of them instead.
702790,PullRequestReviewCommentEvent,Good idea indeed.
702790,PullRequestReviewCommentEvent,This is to isolate the new stuff from the old stuff. The comment is removed in a later commit.
702790,PullRequestReviewCommentEvent,No. This forces everything to be rounded up to a power-of-2 boundary which is rather wasteful when you have enough PMP slots to do range mappings. This is an unfortunate compromize when your PMP is small. And testing simply uses lots of entries which is not representative of the average real-life scenario.
702790,PullRequestReviewCommentEvent,"Because that's how the function was documented.
Granted this was confusing so I modified to report overflows differently."
702790,PullRequestReviewCommentEvent,Works fine here. Did you modify something else?
702790,PullRequestReviewCommentEvent,The MP configuration is not the same as the SMP configuration. In the former there is no notion of multiple CPUs from Zephyr's perspective. Look at the `_current_cpu` definition for example. And obviously the kernel/mp test ddoes pass with this.
702790,PullRequestReviewCommentEvent,This is to know the hartid of another CPU. Only the SMP configuration would care about other CPUs. The UP and simple MP configurations are about Zephyr caring about its own CPU only and in that case `csr_read(mhartid)` to get its own is far more preferable.
702790,PullRequestReviewCommentEvent,"Indeed, that is a problem. I'll push a change to guard against this."
702790,PullRequestReviewCommentEvent,That would be a bad idea. This is preparation for the ticket-based spinlock PR which would provide an alternative implementation for this. Better if implementation detail alternatives remain in the same file.
702790,PullRequestReviewCommentEvent,MCUboot is one example where thread support may not be needed and configuring it out saves a lot relatively speaking. 
702790,PullRequestReviewCommentEvent,That's not an address. The test is inlined all over the place. Here we test the opcode value to make sure we did hit the expected instruction. Please see the comment in arch_is_user_context()`.
702790,PullRequestReviewCommentEvent,Agreed: the stack guard size should be big enough to accommodate the exception stack frame and some wiggle room. However this shouldn't be a merge criteria for this PR as CONFIG_PMP_STACK_GUARD=y doesn't build in main right now anyway.
702790,PullRequestReviewCommentEvent,"Indeed, good catch.
We should create a config where both userspace and stackguard are enabled together for CI."
702790,PullRequestReviewCommentEvent,"Indeed, fixed."
702790,PullRequestReviewCommentEvent,Reworded.
702790,PullRequestReviewCommentEvent,the tp reg is set on task switch and is never (supposed to be) modified by regular code. So there is no point saving it.
702790,PullRequestReviewCommentEvent,This is a static inline so the compiler will optimize the unused arg away.
702790,PullRequestReviewCommentEvent,"Either that or the Zephyr SDK incorporates the workaround in its QEMU version. Given the workaround is easy and functionality isn't impacted, I'd wait until the SDK gets a fixed QEMU and then revert those workarounds. In any case I'm keeping a virtual eye on it."
67315154,PullRequestReviewCommentEvent,"This should do the trick
```suggestion
                # Sometimes user is an empty str, not None, therefore nothing is displayed in ServiceNow
                user = entry.get('user', 'dbot') or 'dbot'
```"
83997633,PullRequestReviewCommentEvent,To create pull requests at https://github.com/microsoft/winget-pkgs.
83997633,PullRequestReviewCommentEvent,"Oops, sorry for the mistake."
